"제목","content"
"new-edm-music-beet-mr-sandeep-rock-141616","인트로 아웃트로, 편심하고 기발한, 상승 기조, 전자, 춤, 테크노 트랜스, 불안, 밝은, 서 스 펜스, 정력적 인, 기쁘게, 황 당, 몰이, 달리기, 바쁘고 광란, 빠른, 무겁고 깊은, "
"new-punk-121354","대안, 단단한 돌, 바위, 정력적 인, 불안, 밝은, 별난, 화난, 몰이, 바쁘고 광란, 무겁고 깊은, 달리기, 매우 빠르게, 중간 빠름, 비디오 음악, Youtube 동영상 용 음악, 동영상 블로그 음악, 영화 음악, "
"news-time-141357","장면을 쌓다, 메인 타이틀, 상승 기조, 전자, 서사시, 불안, 정력적 인, 서 스 펜스, 고양, 밝은, 우아한, 몰이, 달리기, 빠른, 비디오 음악, Youtube 동영상 용 음악, 동영상 블로그 음악, 배경 음악, 영화 음악, 팟 캐스트 음악, "
"nice-positive-hip-hop-18314","비트, 전자, 얼터너티브 힙합, Rnb, 느긋한, 밝은, 고양, 불안, 기쁘게, 매끄러운, 중간, 몰이, 떠 있는, 비디오 음악, Youtube 동영상 용 음악, 동영상 블로그 음악, 팟 캐스트 음악, "
"night-city-127568","미래베이스, 비트, 전자, 고양, 느긋한, 불안, 밝은, 정력적 인, 기쁘게, 몰이, 매끄러운, 중간, 무겁고 깊은, 비디오 음악, Youtube 동영상 용 음악, 동영상 블로그 음악, 배경 음악, "
"night-with-moths-143283","현대 고전, 솔로 피아노, 작은 감정, 노스탤지어, 작은 드라마, 감상, 꿈꾸는 듯한, 편안한, 슬퍼, 떠 있는, 느린, 영화 음악, 영화 음악, "
"nightly-adventures-126828","비트, 얼터너티브 힙합, Rnb, 카페, 전자, 고양, 꿈꾸는 듯한, 느긋한, 밝은, 편안한, 로맨틱, 우아한, 떠 있는, 매끄러운, 중간, 비디오 음악, Youtube 동영상 용 음악, 동영상 블로그 음악, 배경 음악, "
"no-cyber-future-action-cyber-game-115518","전기, 상승 기조, 전자, 행동, 추격 장면, 정력적 인, 불안, 서 스 펜스, 서사시, 화난, 몰이, 달리기, 무겁고 깊은, 빠른, 영화 음악, "
"no-limits-109685","단단한 돌, 바위, 금속, 추격 장면, 행동, 정력적 인, 불안, 밝은, 서 스 펜스, 별난, 화난, 몰이, 무겁고 깊은, 바쁘고 광란, 매우 빠르게, 템포 변경, 비디오 음악, Youtube 동영상 용 음악, 동영상 블로그 음악, "
"nostalgia-130881","현대 고전, 솔로 피아노, 메인 타이틀, 아름다운 연극, 작은 감정, 노스탤지어, 슬퍼, 꿈꾸는 듯한, 유망한, 감상, 우아한, 떠 있는, 중간, 비디오 음악, 영화 음악, 영화 음악, "
"nostalgia-piano-and-strings-5031","현대 고전, 노스탤지어, 솔로 피아노, 솔로 악기, 인트로 아웃트로, 감상, 밝은, 유망한, 슬퍼, 느린, 우아한, 매끄러운, 영화 음악, "
"nostalgic-strings-21919","현대 고전, 메인 타이틀, 아름다운 연극, 솔로 악기, 솔로 피아노, 노스탤지어, 작은 드라마, 감상, 유망한, 꿈꾸는 듯한, 밝은, 슬퍼, 우아한, 떠 있는, 느린, 영화 음악, 영화 음악, "
"nu-metal-no-solo-109317","바위, 단단한 돌, 금속, 행동, 추격 장면, 정력적 인, 불안, 밝은, 화난, 서 스 펜스, 별난, 무겁고 깊은, 몰이, 중간, 비디오 음악, Youtube 동영상 용 음악, 동영상 블로그 음악, "
"nu-metal-with-solo-109316","금속, 단단한 돌, 바위, 행동, 추격 장면, 정력적 인, 불안, 밝은, 서 스 펜스, 화난, 별난, 몰이, 무겁고 깊은, 중간, 중간 빠름, 바쁘고 광란, 비디오 음악, Youtube 동영상 용 음악, 동영상 블로그 음악, "
"nuclear-blast-126288","금속, 단단한 돌, 바위, 행동, 추격 장면, 불안, 서 스 펜스, 정력적 인, 서사시, 화난, 별난, 몰이, 달리기, 무겁고 깊은, 중간, 비디오 음악, Youtube 동영상 용 음악, 영화 음악, "
"on-vacation-125282","상승 기조, 전자, 부드러운 집, 고양, 불안, 꿈꾸는 듯한, 밝은, 느긋한, 기쁘게, 몰이, 우아한, 매끄러운, 중간 빠름, 달리기, 비디오 음악, Youtube 동영상 용 음악, 동영상 블로그 음악, 배경 음악, 팟 캐스트 음악, "
"one-last-time-141289","메인 타이틀, 모험, 서사시 고전, 장면을 쌓다, 인트로 아웃트로, 전자, 서사시, 유망한, 서 스 펜스, 밝은, 꿈꾸는 듯한, 정력적 인, 불안, 몰이, 무겁고 깊은, 행진, 중간, 비디오 음악, 영화 음악, 영화 음악, "
"ongaku-traditional-japanese-music_02-141354","세계, 사람들, 모험, 메인 타이틀, 꿈꾸는 듯한, 밝은, 고양, 평화로운, 불안, 떠 있는, 우아한, 중간, 행진, 영화 음악, 영화 음악, 배경 음악, 비디오 음악, "
"only-forward-140896","상승 기조, 전자, 인디 팝, 기업, 팝, 고양, 불안, 밝은, 느긋한, 꿈꾸는 듯한, 유망한, 정력적 인, 몰이, 달리기, 우아한, 매끄러운, 빠른, 비디오 음악, Youtube 동영상 용 음악, 동영상 블로그 음악, 배경 음악, 팟 캐스트 음악, "
"optimism-137626","펄스, 전자, 고양, 밝은, 불안, 서 스 펜스, 황 당, 몰이, 달리기, 빠른, "
"orange-juice-on-the-table-8024","보사 노바, 카페, 매력적인, 느긋한, 밝은, 평화로운, 편안한, 우아한, 매끄러운, 중간, 비디오 음악, Youtube 동영상 용 음악, 동영상 블로그 음악, 배경 음악, 팟 캐스트 음악, "
"organic-relax-lo-fi-137261","비트, 전자, Rnb, 얼터너티브 힙합, 카페, 매력적인, 꿈꾸는 듯한, 밝은, 느긋한, 편안한, 로맨틱, 유망한, 우아한, 매끄러운, 떠 있는, 중간, 비디오 음악, Youtube 동영상 용 음악, 동영상 블로그 음악, 배경 음악, 팟 캐스트 음악, "
"our-young-king-has-died-glbml-20940","메인 타이틀, 장면을 쌓다, 장례식, 드라마 장면, 극적인 클래식, 낮은 드론, 서 스 펜스, 슬퍼, 유망한, 서 스 펜스, 감상, 어두운, 서사시, 느린, 떠 있는, 우아한, 몰래, 영화 음악, 영화 음악, "
"overflow-114923","현대 고전, 솔로 피아노, 솔로 악기, 메인 타이틀, 작은 감정, 아름다운 연극, 솔로 클래식 악기, 클래식 피아노, 편안한, 유망한, 밝은, 평화로운, 로맨틱, 우아한, 떠 있는, 중간, 비디오 음악, Youtube 동영상 용 음악, 동영상 블로그 음악, 배경 음악, 영화 음악, "
"p-21-132114","상승 기조, 전자, 비디오 게임, 불안, 서 스 펜스, 꿈꾸는 듯한, 신비한, 황 당, 몰이, 달리기, 빠른, "
"paradise-ii-125681","비트, 얼터너티브 힙합, 주류 힙합, 덫, 전자, 불안, 황 당, 느긋한, 밝은, 서 스 펜스, 정력적 인, 몰이, 무겁고 깊은, 중간, 비디오 음악, Youtube 동영상 용 음악, 배경 음악, 동영상 블로그 음악, "
"pasilda-141808","팝, 상승 기조, 전자, 비트, 보컬, 느긋한, 밝은, 황 당, 정력적 인, 고양, 불안, 매끄러운, 빠른, 달리기, 몰이, 무겁고 깊은, Youtube 동영상 용 음악, 비디오 음악, "
"passion-127011","상승 기조, 전자, 부드러운 집, 얼터너티브 힙합, 팝, 고양, 정력적 인, 꿈꾸는 듯한, 불안, 밝은, 황 당, 서 스 펜스, 몰이, 중간, 매끄러운, 우아한, 무겁고 깊은, 비디오 음악, Youtube 동영상 용 음악, 동영상 블로그 음악, 배경 음악, 팟 캐스트 음악, "
"passionate-february-night-137158","상승 기조, 전자, 장면을 쌓다, 행동, 추격 장면, 바위, 전기, 불안, 정력적 인, 서 스 펜스, 서사시, 화난, 몰이, 달리기, 무겁고 깊은, 중간, 빠른, 영화 음악, 영화 음악, 비디오 음악, 배경 음악, "
"past-arcade-141174","춤, 상승 기조, 전자, 고양, 불안, 정력적 인, 밝은, 기쁘게, 몰이, 달리기, 무겁고 깊은, 빠른, 비디오 음악, Youtube 동영상 용 음악, 동영상 블로그 음악, 배경 음악, "
"peace-key-14402","주변, 전자, 노스탤지어, 인트로 아웃트로, 메인 타이틀, 꿈꾸는 듯한, 밝은, 감상, 편안한, 슬퍼, 떠 있는, 느린, "
"peace-morning-119450","인트로 아웃트로, 아름다운 연극, 장면을 쌓다, 메인 타이틀, 주변, 펄스, 편안한, 꿈꾸는 듯한, 밝은, 고양, 서 스 펜스, 평화로운, 느긋한, 우아한, 매끄러운, 중간, 몰이, 떠 있는, 배경 음악, 팟 캐스트 음악, 비디오 음악, "
"peaceful-piano-intro-outro-10072","인트로 아웃트로, 아름다운 연극, 솔로 피아노, 솔로 악기, 현대 고전, 꿈꾸는 듯한, 밝은, 평화로운, 고양, 유망한, 편안한, 우아한, 떠 있는, 매끄러운, 중간, 비디오 음악, 팟 캐스트 음악, Youtube 동영상 용 음악, "
"penguinmusic-calming-ambient-12636","기업, 전자, 주변, 펄스, 아름다운 연극, 고양, 유망한, 밝은, 꿈꾸는 듯한, 평화로운, 편안한, 떠 있는, 우아한, 매끄러운, 중간 빠름, 몰이, 비디오 음악, Youtube 동영상 용 음악, 동영상 블로그 음악, 배경 음악, 팟 캐스트 음악, "
"penguinmusic-calming-minimal-corporate-12637","기업, 전자, 상승 기조, 밝은, 꿈꾸는 듯한, 느긋한, 유망한, 편안한, 평화로운, 고양, 불안, 떠 있는, 우아한, 매끄러운, 달리기, 몰이, 중간 빠름, 비디오 음악, Youtube 동영상 용 음악, 동영상 블로그 음악, 배경 음악, 팟 캐스트 음악, "
"penguinmusic-positive-energetic-future-bass-12642","미래베이스, 전자, 비트, 고양, 밝은, 정력적 인, 불안, 느긋한, 기쁘게, 몰이, 달리기, 중간, 빠른, 무겁고 깊은, 비디오 음악, Youtube 동영상 용 음악, 동영상 블로그 음악, 팟 캐스트 음악, "
"percussion-106837","상승 기조, 장면을 쌓다, 메인 타이틀, 행동, 추격 장면, 정력적 인, 불안, 밝은, 서사시, 서 스 펜스, 화난, 몰이, 무겁고 깊은, 달리기, 매우 빠르게, 중간, 영화 음악, 영화 음악, 비디오 음악, "
"phonk-bass-boost-seoul-drift-125527","테크노 트랜스, 상승 기조, 전자, 행동, 추격 장면, 정력적 인, 서 스 펜스, 불안, 황 당, 무겁고 깊은, 몰이, 달리기, 빠른, 비디오 음악, 배경 음악, Youtube 동영상 용 음악, 동영상 블로그 음악, "
"phonk-house-beat-you-wanna-play-126321","전기, 상승 기조, 전자, 행동, 추격 장면, 집, 정력적 인, 서사시, 서 스 펜스, 불안, 황 당, 몰이, 무겁고 깊은, 달리기, 빠른, 비디오 음악, Youtube 동영상 용 음악, 동영상 블로그 음악, "
"piano-and-soft-strings-143140","주변, 전자, 노스탤지어, 작은 감정, 꿈꾸는 듯한, 밝은, 편안한, 유망한, 감상, 떠 있는, 우아한, 중간, 배경 음악, 영화 음악, 비디오 음악, "
"piano-improvisation-6884","솔로 피아노, 솔로 악기, 현대 고전, 솔로 클래식 악기, 노스탤지어, 감상, 유망한, 평화로운, 슬퍼, 밝은, 우아한, 떠 있는, 중간, "
"piano-sadness-4931","솔로 피아노, 솔로 악기, 솔로 클래식 악기, 클래식 피아노, 노스탤지어, 인트로 아웃트로, 작은 감정, 감상, 슬퍼, 밝은, 서 스 펜스, 우아한, 떠 있는, 중간, "
"piano-waltz-of-the-desolation-122297","현대 고전, 솔로 피아노, 솔로 악기, 노스탤지어, 작은 감정, 작은 드라마, 감상, 유망한, 꿈꾸는 듯한, 밝은, 편안한, 슬퍼, 우아한, 떠 있는, 중간, 비디오 음악, 영화 음악, 영화 음악, "
"pianocello-4102","현대 고전, 솔로 피아노, 아름다운 연극, 솔로 클래식 악기, 노스탤지어, 실내 음악, 유망한, 감상, 밝은, 슬퍼, 중간, 우아한, 떠 있는, "
"pixabay-1-min-piano_arp-4222","주변, 펄스, 인트로 아웃트로, 꿈꾸는 듯한, 밝은, 서 스 펜스, 신비한, 편안한, 떠 있는, 매끄러운, 달리기, 중간, "
"planet-earth-relax-ambient-lounge-5843","주변, 장면을 쌓다, 꿈꾸는 듯한, 밝은, 서 스 펜스, 편안한, 평화로운, 떠 있는, 우아한, 중간, "
"playful-140946","행복한 아이들의 노래, 사람들, 만화, 음향 그룹, 고양, 불안, 밝은, 느긋한, 정력적 인, 기쁘게, 행복하다, 몰이, 달리기, 우아한, 중간, 매우 빠르게, 비디오 음악, Youtube 동영상 용 음악, 동영상 블로그 음악, 배경 음악, 팟 캐스트 음악, "
"playing-in-color-120336","아름다운 연극, 메인 타이틀, 장면을 쌓다, 행복한 아이들의 노래, 음향 그룹, 꿈꾸는 듯한, 고양, 밝은, 불안, 편안한, 행복하다, 유망한, 우아한, 떠 있는, 중간, 몰이, 영화 음악, 영화 음악, Youtube 동영상 용 음악, 비디오 음악, 배경 음악, "
"pony-trek-guitar-ahmad-mousavipour-13869","인트로 아웃트로, 솔로 기타, 솔로 악기, 음향 그룹, 노스탤지어, 감상, 밝은, 편안한, 서 스 펜스, 슬퍼, 우아한, 중간, 떠 있는, "
"pop-nostalgia-142817","팝, 상승 기조, 전자, 신디 웨이브, 유망한, 불안, 꿈꾸는 듯한, 느긋한, 밝은, 감상, 몰이, 달리기, 매끄러운, 빠른, 우아한, 비디오 음악, Youtube 동영상 용 음악, 동영상 블로그 음악, 배경 음악, "
"pop-rock-motivational-141952","인디 팝, 상승 기조, 전자, 기업, 팝, 불안, 밝은, 꿈꾸는 듯한, 느긋한, 유망한, 고양, 정력적 인, 몰이, 달리기, 빠른, 매끄러운, 우아한, 비디오 음악, Youtube 동영상 용 음악, 동영상 블로그 음악, 배경 음악, 팟 캐스트 음악, "
"porcelain-god-81bpma-22185","비트, 전자, 얼터너티브 힙합, Rnb, 느긋한, 꿈꾸는 듯한, 밝은, 편안한, 유망한, 매끄러운, 떠 있는, 중간, 비디오 음악, Youtube 동영상 용 음악, 동영상 블로그 음악, 배경 음악, "
"positive-ambient-technology-12452","기업, 상승 기조, 전자, 꿈꾸는 듯한, 고양, 밝은, 편안한, 평화로운, 불안, 느긋한, 유망한, 달리기, 떠 있는, 우아한, 매끄러운, 몰이, 빠른, 비디오 음악, Youtube 동영상 용 음악, 동영상 블로그 음악, 배경 음악, 팟 캐스트 음악, "
"positive-calm-electric-guitar-143157","기업, 솔로 기타, 아름다운 연극, 인트로 아웃트로, 고양, 밝은, 느긋한, 꿈꾸는 듯한, 유망한, 불안, 우아한, 떠 있는, 매끄러운, 중간, 몰이, 배경 음악, 동영상 블로그 음악, Youtube 동영상 용 음악, 비디오 음악, 팟 캐스트 음악, "
"positive-cartoon-loop-109009","상승 기조, 인트로 아웃트로, 만화, 행복한 아이들의 노래, 코메디, 멍청이, 불안, 밝은, 행복하다, 기쁘게, 느긋한, 매력적인, 재미있는, 우아한, 매끄러운, 중간, 비디오 음악, Youtube 동영상 용 음악, 동영상 블로그 음악, "
"positive-corporate-videos-95420","기업, 상승 기조, 전자, 고양, 불안, 밝은, 유망한, 꿈꾸는 듯한, 느긋한, 편안한, 달리기, 몰이, 매끄러운, 우아한, 떠 있는, 중간 빠름, 빠른, 비디오 음악, Youtube 동영상 용 음악, 동영상 블로그 음악, 배경 음악, 팟 캐스트 음악, "
"positive-promo-percussion-142266","인트로 아웃트로, 부드러운 집, 상승 기조, 전자, 집, 고양, 느긋한, 불안, 밝은, 정력적 인, 몰이, 달리기, 매끄러운, 우아한, 중간 빠름, 배경 음악, 동영상 블로그 음악, Youtube 동영상 용 음악, 비디오 음악, "
"positive-way-124550","팝, 상승 기조, 인디 팝, 바위, 행복하다, 정력적 인, 고양, 불안, 밝은, 느긋한, 몰이, 달리기, 매끄러운, 중간 빠름, 비디오 음악, Youtube 동영상 용 음악, 동영상 블로그 음악, 배경 음악, 팟 캐스트 음악, "
"powerful-advertising-trap-15884","덫, 비트, 전자, 얼터너티브 힙합, 주류 힙합, 행동, 정력적 인, 불안, 밝은, 황 당, 느긋한, 무겁고 깊은, 중간, 몰이, 비디오 음악, Youtube 동영상 용 음악, 동영상 블로그 음악, 팟 캐스트 음악, "
"powerful-beat-121791","미래베이스, 비트, 전자, 인트로 아웃트로, 느긋한, 고양, 밝은, 불안, 정력적 인, 꿈꾸는 듯한, 매력적인, 몰이, 떠 있는, 매끄러운, 중간, 무겁고 깊은, 비디오 음악, Youtube 동영상 용 음악, 동영상 블로그 음악, 배경 음악, 팟 캐스트 음악, "
"powerful-dubstep-rock-140225","바위, 단단한 돌, 덥스텝, 전자, 행동, 화난, 별난, 서 스 펜스, 정력적 인, 서사시, 불안, 몰이, 무겁고 깊은, 중간, 비디오 음악, Youtube 동영상 용 음악, 동영상 블로그 음악, 영화 음악, 배경 음악, "
"powerful-energetic-sport-rock-trailer-122077","바위, 전자, 행동, 추격 장면, 장면을 쌓다, 단단한 돌, 정력적 인, 불안, 밝은, 서사시, 고양, 서 스 펜스, 몰이, 무겁고 깊은, 달리기, 중간, 비디오 음악, Youtube 동영상 용 음악, 동영상 블로그 음악, 배경 음악, 영화 음악, "
"powerful-metal-chorus-only-112958","금속, 바위, 단단한 돌, 행동, 추격 장면, 인트로 아웃트로, 정력적 인, 불안, 밝은, 화난, 서사시, 서 스 펜스, 별난, 무겁고 깊은, 바쁘고 광란, 몰이, 달리기, 매우 빠르게, 비디오 음악, 동영상 블로그 음악, Youtube 동영상 용 음악, "
